X,Y,band1,band2,band3,band4,band5,band6,band7
0,776,55,33,23,14,11,117,10
0,777,54,33,21,14,9,116,8
0,778,55,33,23,15,10,116,10
0,779,56,34,24,14,10,118,12
0,780,54,34,21,15,11,118,9
0,781,53,34,22,15,11,117,11
0,782,54,33,22,14,9,117,8
0,783,55,33,21,14,12,116,10
0,784,55,33,21,14,10,116,9
0,785,55,33,22,15,10,117,11
0,786,56,34,23,16,10,117,9
0,787,55,32,21,16,11,117,10
0,788,55,35,24,15,10,117,10
0,789,55,34,21,14,11,119,10
0,790,55,33,21,15,10,119,9
0,791,53,32,23,15,11,120,8
0,792,51,33,23,14,13,120,11
0,793,54,33,23,14,11,117,11
0,794,52,33,24,15,12,117,11
0,795,53,32,24,16,16,119,12
0,796,55,35,28,22,24,119,21
0,797,52,35,29,29,31,121,24
0,798,57,39,32,37,40,121,28
0,799,55,39,33,47,41,122,29
0,800,55,36,30,32,32,122,24
0,801,55,36,31,39,32,124,25
0,802,52,35,29,50,35,124,22
0,803,55,38,34,50,43,127,28
0,804,56,40,36,49,44,127,30
0,805,58,38,32,42,37,127,23
0,806,55,36,28,22,23,127,18
0,807,55,33,22,14,9,119,10
0,808,54,33,24,16,11,119,11
0,809,54,33,21,16,11,117,11
0,810,55,34,24,16,10,117,7
0,811,54,34,22,15,10,118,10
0,812,54,34,22,15,10,118,10
0,813,56,34,24,15,12,118,9
0,814,56,35,22,15,10,118,10
0,815,56,35,22,16,10,116,10
0,816,55,34,22,15,9,116,10
0,817,56,35,23,15,11,118,10
0,818,54,33,23,16,10,118,10
0,819,53,34,22,17,10,118,11
0,820,52,33,20,15,10,118,9
0,821,53,33,20,15,10,117,9
0,822,53,32,23,16,12,117,10
0,823,54,33,27,30,21,118,15
0,824,55,35,30,53,31,118,18
0,825,53,37,28,65,33,120,18
0,826,51,36,25,63,29,120,16
0,827,51,35,26,62,32,122,18
0,828,53,36,28,59,33,122,16
0,829,52,36,25,60,28,122,18
0,830,53,38,28,63,29,122,16
0,831,53,37,28,56,32,121,17
0,832,53,37,29,50,32,121,20
0,833,52,36,28,54,32,120,19
0,834,53,35,27,56,30,120,17
0,835,51,35,29,60,27,122,15
0,836,52,35,27,59,31,122,16
0,837,53,35,27,41,29,124,22
0,838,53,36,30,34,33,124,23
0,839,53,34,27,39,28,124,18
0,840,53,34,28,36,28,124,22
0,841,53,36,28,47,30,125,22
0,842,53,33,30,40,32,125,22
0,843,54,35,30,35,30,122,23
0,844,54,35,28,46,27,122,19
0,845,54,36,27,60,29,121,17
0,846,51,36,28,54,30,121,18
0,847,54,34,30,38,30,121,18
0,848,55,36,28,46,34,121,21
0,849,54,37,29,43,32,123,24
0,850,52,37,28,45,33,123,23
0,851,52,36,28,50,30,124,19
0,852,52,37,27,57,31,124,18
0,853,53,34,27,45,31,122,23
0,854,53,35,28,35,29,122,21
0,855,54,35,27,36,31,123,23
0,856,52,36,29,40,32,123,22
0,857,53,37,30,46,33,125,22
0,858,54,37,29,62,31,125,20
0,859,52,36,26,66,32,124,16
0,860,52,36,29,58,35,124,23
0,861,56,37,29,29,24,124,21
0,862,54,34,27,15,10,124,11
0,863,55,33,24,15,9,120,10
0,864,52,34,24,15,11,120,9
0,865,51,34,23,16,10,119,11
0,866,55,33,22,15,11,119,11
0,867,55,33,22,16,10,119,10
0,868,53,34,22,15,9,119,10
0,869,54,35,25,15,10,118,10
0,870,55,34,22,16,12,118,10
0,871,52,33,20,16,12,119,9
0,872,56,33,22,14,10,119,11
0,873,55,34,22,13,10,118,11
0,874,53,34,21,14,11,118,7
0,875,54,32,22,14,11,118,9
0,876,53,34,22,16,10,118,10
0,877,53,31,22,14,11,118,11
0,878,54,34,23,15,12,118,10
0,879,54,31,21,14,10,118,9
0,880,56,34,23,14,10,118,9
0,881,54,33,22,14,11,117,9
0,882,55,32,21,13,9,117,8
0,883,55,32,22,14,11,118,10
0,884,54,33,22,15,13,118,9
0,885,55,34,23,14,10,117,10
0,886,54,33,24,13,11,117,10
0,887,54,33,21,14,11,117,10
0,888,55,33,22,15,8,117,10
0,889,54,34,22,14,9,117,9
0,890,55,34,24,14,10,117,11
0,891,54,33,22,14,9,118,10
0,892,55,32,23,14,11,118,9
0,893,53,31,26,15,10,116,9
0,894,53,33,22,15,10,116,9
0,895,51,33,21,14,11,117,10
0,896,53,33,23,14,10,117,11
0,897,54,35,22,14,9,117,10
0,898,55,35,21,15,10,117,8
0,899,54,33,24,14,9,116,9
0,900,54,32,22,14,11,116,12
0,901,55,33,21,14,10,117,10
0,902,55,32,19,15,11,117,10
0,903,54,34,24,14,10,118,8
0,904,53,32,21,13,11,118,9
0,905,56,31,22,13,10,117,9
0,906,53,35,22,14,10,117,10
0,907,56,31,24,15,11,117,11
0,908,55,33,24,14,10,117,9
0,909,54,34,23,15,10,118,7
0,910,53,33,24,15,10,118,10
0,911,55,33,23,14,10,118,13
0,912,55,34,23,16,8,118,9
0,913,54,34,24,13,10,116,11
0,914,54,34,24,14,10,116,10
0,915,53,33,22,15,11,116,10
0,916,56,32,23,14,9,116,9
0,917,56,34,22,14,11,117,10
0,918,54,34,25,16,11,117,9
0,919,54,33,21,15,11,117,10
0,920,54,34,23,13,11,117,10
0,921,54,35,24,14,10,118,9
0,922,51,33,21,14,10,118,11
0,923,55,33,22,14,11,116,9
0,924,54,34,22,14,11,116,8
0,925,54,35,24,14,10,117,8
0,926,56,34,21,14,11,117,10
0,927,53,33,22,13,9,118,10
0,928,54,35,24,15,10,118,11
0,929,53,33,20,15,11,118,9
0,930,51,34,26,14,11,118,9
0,931,56,36,23,14,12,117,12
0,932,54,38,27,14,6,117,9
0,933,56,38,32,14,14,119,11
0,934,61,45,40,33,38,119,28
0,935,57,40,37,51,41,121,31
0,936,52,35,29,45,28,121,21
0,937,50,35,29,64,28,123,16
0,938,53,38,34,79,48,123,29
0,939,56,44,37,78,59,129,34
0,940,56,47,42,84,68,129,34
0,941,58,44,42,90,72,131,40
0,942,57,48,43,89,74,131,43
0,943,60,49,46,93,81,133,46
0,944,59,49,47,92,80,133,47
0,945,62,53,52,90,90,134,52
0,946,59,51,49,92,86,134,49
0,947,59,49,44,97,81,134,45
0,948,58,51,46,98,79,134,45
0,949,58,46,40,94,70,132,43
0,950,61,43,38,74,67,132,43
0,951,53,45,38,100,70,130,38
0,952,52,43,32,104,60,130,31
0,953,56,41,34,104,57,129,28
0,954,55,44,37,98,59,129,30
0,955,54,44,31,95,51,130,27
0,956,55,43,34,101,63,130,31
0,957,58,43,37,91,61,129,33
0,958,53,41,33,79,49,129,29
0,959,54,37,31,60,38,123,23
0,960,53,37,30,48,32,123,21
0,961,51,36,28,43,25,123,16
0,962,51,36,27,49,24,123,15
0,963,51,37,26,63,30,125,16
0,964,52,39,29,78,41,125,21
0,965,52,40,27,81,45,126,23
0,966,54,41,30,81,47,126,22
0,967,55,42,33,82,51,127,29
0,968,55,42,34,89,55,127,29
0,969,57,43,33,95,54,127,27
0,970,53,45,36,97,62,127,36
0,971,53,40,33,71,49,126,28
0,972,55,38,30,62,40,126,25
0,973,54,41,30,82,46,127,24
0,974,52,43,33,94,55,127,26
0,975,56,44,36,98,62,130,33
0,976,58,44,35,101,63,130,32
0,977,55,45,36,108,65,131,32
0,978,53,45,34,93,57,131,30
0,979,54,40,31,76,48,128,27
0,980,56,42,35,84,54,128,26
0,981,56,44,33,95,57,128,29
0,982,55,43,33,97,53,128,30
0,983,56,41,35,88,49,127,25
0,984,56,47,35,110,56,127,29
0,985,54,45,35,112,63,122,31
0,986,62,47,37,95,57,122,32
0,987,72,57,45,91,55,115,33
0,988,72,59,52,94,59,115,35
0,989,79,65,59,99,65,113,43
0,990,119,99,99,115,83,113,62
0,991,119,98,100,121,97,121,70
0,992,100,85,87,120,92,121,63
0,993,87,76,77,115,83,123,53
0,994,82,70,71,112,82,123,51
0,995,79,69,66,114,84,121,52
0,996,81,70,61,103,83,121,57
0,997,75,61,56,86,64,118,44
0,998,64,49,44,76,48,118,32
0,999,80,61,59,87,64,113,47
0,1000,114,96,100,116,90,113,72
0,1001,142,122,128,128,97,106,78
0,1002,172,148,160,146,123,106,100
0,1003,200,174,187,160,154,105,130
0,1004,229,201,223,184,176,105,151
0,1005,237,213,239,194,192,102,165
0,1006,224,200,230,195,187,102,161
0,1007,220,208,226,196,196,113,168
0,1008,201,183,208,188,206,113,173
0,1009,118,101,109,150,126,132,94
0,1010,62,50,43,130,76,132,38
0,1011,59,53,44,132,85,125,40
0,1012,70,63,55,132,87,125,49
0,1013,77,68,63,134,93,121,58
0,1014,76,65,56,134,89,121,50
0,1015,77,67,61,127,86,116,55
0,1016,87,77,77,126,92,116,68
0,1017,103,87,86,122,98,111,79
0,1018,92,77,76,117,86,111,64
0,1019,108,94,96,128,112,112,86
0,1020,110,92,97,129,110,112,88
0,1021,107,93,94,131,105,113,86
0,1022,117,104,109,138,124,113,105
0,1023,129,109,116,138,132,112,108
0,1024,131,112,122,139,139,112,116
0,1025,111,91,92,124,120,115,99
0,1026,79,65,60,103,87,115,62
0,1027,60,53,43,96,64,121,39
0,1028,57,44,36,95,60,121,29
0,1029,57,45,37,92,57,125,32
0,1030,57,45,37,92,57,125,32
0,1031,56,49,37,116,74,130,36
0,1032,60,54,43,125,85,130,45
0,1033,60,55,45,131,93,134,47
0,1034,60,53,46,123,93,134,45
0,1035,61,55,52,114,96,139,53
0,1036,64,56,55,107,104,139,60
0,1037,64,55,54,101,102,139,58
0,1038,61,53,48,106,87,139,48
0,1039,58,47,40,88,68,131,37
0,1040,60,43,40,82,60,131,33
0,1041,60,47,38,81,58,128,32
0,1042,60,48,42,89,59,128,33
0,1043,58,46,43,91,61,128,38
0,1044,60,46,42,87,53,128,31
0,1045,58,46,40,95,58,121,31
0,1046,56,44,38,92,49,121,26
0,1047,55,44,36,91,40,118,21
0,1048,51,36,30,75,32,118,17
0,1049,55,38,33,52,32,118,19
0,1050,57,40,36,50,36,118,24
0,1051,55,38,33,69,38,115,21
0,1052,55,39,33,68,36,115,20
0,1053,52,37,30,71,38,116,20
0,1054,55,37,29,74,43,116,21
0,1055,53,41,33,82,47,118,25
0,1056,54,41,33,73,40,118,22
0,1057,53,38,30,51,32,122,18
0,1058,56,44,35,89,49,122,27
0,1059,56,45,35,82,50,121,28
0,1060,53,38,27,36,19,121,12
0,1061,51,32,25,24,14,113,10
0,1062,53,35,25,45,23,113,15
0,1063,54,35,28,49,26,113,15
0,1064,48,30,23,36,19,113,11
0,1065,53,37,31,67,27,126,17
0,1066,53,36,31,67,35,126,21
0,1067,56,46,39,90,70,125,37
0,1068,63,47,45,69,64,125,37
0,1069,56,39,34,27,20,120,18
0,1070,52,35,22,14,10,120,9
0,1071,55,36,23,15,10,117,9
0,1072,57,36,24,14,10,117,10
0,1073,57,35,21,14,11,117,8
0,1074,57,35,22,15,10,117,11
0,1075,58,37,24,14,11,117,9
0,1076,58,37,22,15,11,117,10
0,1077,59,36,24,14,12,116,11
0,1078,58,39,23,14,10,116,10
0,1079,58,36,24,14,9,116,9
0,1080,59,38,24,14,10,116,9
0,1081,57,39,25,14,11,116,10
0,1082,57,38,21,13,12,116,10
0,1083,59,39,23,14,11,117,9
0,1084,60,38,25,15,10,117,10
0,1085,60,37,23,14,11,116,11
0,1086,59,37,24,13,10,116,11
0,1087,58,39,22,14,10,116,11
0,1088,59,38,26,14,10,116,8
0,1089,58,37,23,14,10,117,11
0,1090,59,37,26,13,10,117,11
0,1091,60,36,23,13,11,116,10
0,1092,59,36,26,15,10,116,9
0,1093,60,40,24,14,11,117,11
0,1094,58,37,27,14,9,117,9
0,1095,60,37,25,13,10,117,10
0,1096,58,38,22,13,10,117,12
0,1097,58,36,24,15,8,116,9
0,1098,57,34,24,14,9,116,10
0,1099,58,36,23,13,10,117,10
0,1100,56,37,20,13,11,117,9
0,1101,57,37,24,14,9,118,10
0,1102,59,36,21,13,10,118,10
0,1103,57,36,25,14,11,118,8
0,1104,57,36,20,14,10,118,9
0,1105,60,36,23,13,10,116,12
0,1106,55,35,24,12,10,116,9
0,1107,57,37,23,14,8,116,9
0,1108,57,36,22,14,10,116,9
0,1109,57,35,22,13,10,116,10
0,1110,58,37,22,13,9,116,11
0,1111,57,36,24,13,10,116,9
0,1112,56,38,24,13,10,116,10
0,1113,58,36,23,14,11,117,10
0,1114,56,36,24,13,10,117,8
0,1115,57,36,23,13,10,116,10
0,1116,59,38,22,14,11,116,11
0,1117,58,37,24,15,10,116,10
0,1118,58,37,23,13,10,116,10
0,1119,58,37,24,14,10,117,10
0,1120,58,37,24,14,8,117,9
0,1121,59,36,24,14,10,116,11
0,1122,57,36,21,14,11,116,10
0,1123,56,39,22,14,11,117,7
0,1124,56,39,22,14,11,117,7
0,1125,58,38,26,14,10,116,10
0,1126,60,39,25,14,10,116,8
0,1127,58,35,22,15,11,116,9
0,1128,59,38,22,13,10,116,11
0,1129,57,36,22,14,10,116,10
0,1130,60,39,25,14,10,116,11
0,1131,57,35,24,13,10,117,9
0,1132,57,37,22,14,11,117,8
0,1133,56,36,21,14,9,117,9
0,1134,58,36,24,14,10,117,10
0,1135,59,36,24,14,9,116,8
0,1136,58,37,23,13,11,116,11
0,1137,58,37,24,14,10,115,10
0,1138,59,36,22,15,10,115,10
0,1139,58,37,24,14,9,116,9
0,1140,58,37,23,14,9,116,9
0,1141,59,36,24,14,9,118,10
0,1142,58,37,24,14,10,118,9
0,1143,57,38,24,14,11,116,9
0,1144,57,38,23,14,11,116,10
0,1145,60,36,23,14,10,116,10
0,1146,59,36,23,14,11,116,11
0,1147,57,36,24,14,9,117,10
0,1148,57,38,23,14,9,117,9
0,1149,56,38,22,14,12,116,7
0,1150,56,37,23,14,9,116,9
0,1151,58,36,21,14,9,117,9
0,1152,57,36,22,13,9,117,8
0,1153,57,35,20,14,10,117,9
0,1154,57,37,24,13,10,117,10
0,1155,58,36,22,14,10,117,10
0,1156,56,36,22,14,10,117,9
0,1157,58,36,24,12,9,117,9
0,1158,57,35,23,13,10,117,11
0,1159,57,36,24,14,10,116,8
0,1160,59,36,25,13,11,116,8
0,1161,60,37,23,14,11,117,8
0,1162,58,37,23,14,10,117,9
0,1163,57,36,24,14,10,117,11
0,1164,58,37,23,13,10,117,10
0,1165,56,38,24,14,11,116,8
0,1166,56,36,23,15,10,116,8
0,1167,57,37,24,14,10,116,9
0,1168,58,36,23,14,9,116,9
0,1169,58,37,23,14,10,117,9
0,1170,58,37,23,14,11,117,10
0,1171,57,37,22,14,11,117,9
0,1172,0,0,0,0,0,117,0
0,1173,0,0,0,0,0,0,0
0,1174,0,0,0,0,0,0,0
0,1175,0,0,0,0,0,0,0
0,1176,0,0,0,0,0,0,0
0,1177,0,0,0,0,0,0,0
0,1178,0,0,0,0,0,0,0
0,1179,0,0,0,0,0,0,0
0,1180,0,0,0,0,0,0,0
0,1181,0,0,0,0,0,0,0
0,1182,0,0,0,0,0,0,0
0,1183,0,0,0,0,0,0,0
0,1184,0,0,0,0,0,0,0
0,1185,0,0,0,0,0,0,0
0,1186,0,0,0,0,0,0,0
0,1187,0,0,0,0,0,0,0
0,1188,0,0,0,0,0,0,0
0,1189,0,0,0,0,0,0,0
0,1190,0,0,0,0,0,0,0
0,1191,0,0,0,0,0,0,0
0,1192,0,0,0,0,0,0,0
0,1193,0,0,0,0,0,0,0
0,1194,0,0,0,0,0,0,0
0,1195,0,0,0,0,0,0,0
0,1196,0,0,0,0,0,0,0
0,1197,0,0,0,0,0,0,0
0,1198,0,0,0,0,0,0,0
0,1199,0,0,0,0,0,0,0
1,0,58,46,44,79,50,123,33
1,1,55,41,37,71,42,125,26
1,2,53,39,31,69,39,125,24
1,3,54,36,28,64,40,120,23
1,4,53,37,31,56,37,120,20
1,5,51,38,35,56,29,119,16
1,6,51,35,29,53,29,119,17
1,7,51,36,32,46,22,117,14
1,8,54,39,34,21,13,117,11
1,9,53,41,33,18,10,116,10
1,10,55,42,43,26,12,116,10
1,11,55,39,36,33,14,116,12
1,12,55,39,36,33,14,116,12
1,13,48,31,25,30,17,121,12
1,14,51,32,24,56,32,121,19
1,15,50,35,28,48,28,119,16
1,16,53,39,35,35,23,119,14
1,17,55,40,37,33,17,113,13
1,18,52,34,29,27,13,113,11
1,19,51,33,29,31,14,115,12
1,20,47,31,25,53,31,115,19
1,21,52,37,32,55,39,117,21
1,22,51,36,30,49,30,117,16
1,23,49,32,27,43,26,116,17
1,24,54,37,30,70,44,116,21
1,25,54,42,34,86,56,118,28
1,26,53,35,29,57,42,118,23
1,27,53,40,40,65,61,121,34
1,28,56,46,41,88,67,121,36
1,29,56,43,37,78,57,125,33
1,30,54,42,35,102,59,125,31
1,31,54,44,34,107,57,123,30
1,32,54,44,35,89,56,123,31
1,33,54,43,37,94,55,124,30
1,34,52,44,34,108,58,124,30
1,35,51,44,31,106,60,126,31
1,36,55,39,33,78,45,126,24
1,37,56,40,32,84,40,124,22
1,38,52,43,30,136,60,124,27
1,39,50,43,29,142,62,126,29
1,40,52,41,29,133,49,126,24
1,41,50,39,26,107,46,123,24
1,42,51,35,27,57,27,123,18
1,43,53,36,28,76,31,119,17
1,44,52,36,32,91,42,119,23
1,45,52,41,32,106,48,119,26
1,46,51,40,28,102,37,119,22
1,47,51,37,30,78,39,123,22
1,48,52,41,32,90,42,123,23
1,49,52,43,35,102,54,122,27
1,50,53,42,33,97,54,122,25
1,51,51,41,31,92,46,121,23
1,52,50,40,30,98,43,121,22
1,53,52,41,29,101,46,121,22
1,54,52,39,29,121,47,121,23
1,55,53,42,33,98,42,122,24
1,56,53,41,34,87,44,122,24
1,57,50,41,30,125,54,122,27
1,58,50,40,30,144,59,122,25
1,59,52,40,30,120,50,124,26
1,60,51,39,30,105,41,124,21
1,61,50,37,27,84,30,119,14
1,62,47,33,23,55,20,119,10
1,63,50,34,24,60,23,118,15
1,64,51,38,28,90,35,118,18
1,65,49,39,32,108,36,119,17
1,66,51,37,26,92,37,119,20
1,67,54,42,34,121,58,123,28
1,68,52,43,33,124,59,123,26
1,69,53,42,32,126,60,127,28
1,70,53,44,31,132,60,127,29
1,71,54,44,32,143,63,126,27
1,72,49,43,32,138,64,126,28
1,73,50,38,31,103,46,123,25
1,74,51,42,31,125,56,123,25
1,75,52,42,33,133,59,124,26
1,76,54,42,33,115,56,124,28
1,77,52,40,29,93,55,126,27
1,78,52,40,31,101,54,126,25
1,79,52,41,32,118,55,123,26
1,80,51,42,32,117,56,123,28
1,81,56,45,34,115,57,126,32
1,82,53,43,33,123,61,126,28
1,83,54,42,30,120,59,126,28
1,84,51,41,28,90,42,126,23
1,85,52,38,30,84,43,124,22
1,86,52,40,29,100,51,124,25
1,87,52,45,32,127,64,126,32
1,88,56,43,34,105,59,126,28
1,89,52,35,28,68,36,125,20
1,90,49,40,30,89,48,125,26
1,91,55,48,39,129,79,127,39
1,92,55,44,36,101,64,127,33
1,93,49,36,29,62,36,122,20
1,94,52,37,31,78,41,122,23
1,95,53,43,38,95,49,120,26
1,96,52,39,35,79,36,120,19
1,97,51,39,32,71,36,119,20
1,98,50,37,28,69,33,119,19
1,99,50,38,28,92,37,119,21
1,100,52,44,30,135,53,119,28
1,101,53,44,28,157,59,120,27
1,102,53,39,29,144,50,120,22
1,103,50,35,26,91,32,119,18
1,104,50,35,25,49,29,119,17
1,105,49,33,26,50,38,120,20
1,106,53,38,29,72,49,120,27
1,107,54,47,37,99,59,124,29
1,108,53,45,35,82,57,124,29
1,109,55,43,36,100,59,126,30
1,110,55,42,34,103,66,126,33
1,111,53,42,30,101,58,125,27
1,112,50,39,31,80,58,125,30
1,113,54,41,41,53,39,119,22
1,114,56,42,36,24,13,119,11
1,115,56,42,37,23,13,114,11
1,116,58,44,40,20,14,114,11
1,117,57,42,41,38,24,118,16
1,118,54,37,33,55,29,118,17
1,119,52,36,29,59,28,118,17
1,120,51,36,30,57,29,118,18
1,121,48,32,25,38,19,114,14
1,122,49,30,23,45,17,114,12
1,123,49,35,27,67,33,115,18
1,124,50,37,34,70,37,115,20
1,125,52,37,28,63,39,116,20
1,126,52,35,26,62,29,116,17
1,127,49,34,26,63,25,115,14
1,128,50,38,31,83,42,115,21
1,129,49,32,26,62,27,119,15
1,130,52,34,31,63,39,119,24
1,131,59,43,40,83,53,125,33
1,132,56,45,37,96,50,125,31
1,133,54,42,36,88,44,122,26
1,134,53,39,34,78,42,122,25
1,135,55,42,36,89,61,121,35
1,136,51,33,30,68,33,121,20
1,137,52,38,32,81,41,123,22
1,138,53,45,36,90,57,123,32
1,139,56,45,39,84,49,124,27
1,140,60,49,42,102,66,124,39
1,141,58,50,46,93,71,125,42
1,142,61,52,53,91,80,125,52
1,143,57,46,44,82,62,123,37
1,144,55,42,39,78,55,123,30
1,145,55,43,37,81,53,122,30
1,146,54,43,38,79,44,122,24
1,147,56,43,36,84,45,122,24
1,148,53,41,35,96,47,122,25
1,149,52,38,32,76,41,122,21
1,150,51,36,32,67,33,122,20
1,151,50,35,29,67,34,122,20
1,152,54,39,35,91,55,122,27
1,153,53,39,36,81,47,122,26
1,154,53,44,37,97,56,122,28
1,155,55,40,34,91,48,123,23
1,156,53,41,35,97,54,123,31
1,157,54,42,36,91,55,122,32
1,158,53,40,34,86,48,122,26
1,159,52,39,31,73,37,118,21
1,160,53,39,31,74,40,118,20
1,161,51,40,31,84,49,120,24
1,162,53,42,32,84,49,120,23
1,163,52,42,33,86,48,121,25
1,164,53,42,34,79,46,121,25
1,165,55,42,35,67,46,120,26
1,166,52,37,32,57,36,120,24
1,167,50,34,26,67,37,118,20
1,168,52,34,28,55,31,118,19
1,169,50,36,28,76,38,118,20
1,170,50,33,25,57,34,118,21
1,171,51,33,27,59,34,118,19
1,172,52,36,27,72,35,118,17
1,173,48,33,26,63,34,117,20
1,174,48,34,26,63,36,117,20
1,175,49,35,27,59,37,120,18
1,176,50,34,30,65,40,120,20
1,177,51,34,30,73,39,122,19
1,178,50,34,27,64,34,122,20
1,179,50,35,28,61,35,124,21
1,180,52,40,34,81,51,124,27
1,181,51,39,35,88,52,125,27
1,182,52,40,32,91,51,125,24
1,183,55,43,35,98,50,125,23
1,184,57,42,38,81,44,125,27
1,185,55,42,36,70,43,126,29
1,186,53,39,32,63,42,126,25
1,187,54,42,36,68,43,123,28
1,188,57,45,39,65,47,123,33
1,189,53,38,31,60,34,122,22
1,190,57,43,38,85,55,122,31
1,191,59,47,41,111,65,121,34
1,192,51,41,33,113,59,121,29
1,193,52,39,33,73,51,122,28
1,194,51,36,30,51,41,122,27
1,195,50,33,27,51,35,119,20
1,196,51,35,29,55,31,119,17
1,197,52,36,30,59,36,121,20
1,198,64,51,51,81,72,121,49
1,199,57,47,45,85,77,122,48
1,200,51,36,31,74,50,122,24
1,201,50,34,27,56,42,120,23
1,202,50,34,28,49,40,120,23
1,203,49,34,27,50,39,120,21
1,204,48,34,25,52,38,120,19
1,205,49,36,28,68,41,119,21
1,206,51,38,27,79,44,119,21
1,207,50,37,27,71,43,121,23
1,208,48,35,28,76,42,121,20
1,209,53,38,30,89,46,119,23
1,210,51,38,29,87,44,119,22
1,211,51,37,29,88,46,116,22
1,212,52,38,28,91,47,116,23
1,213,50,37,28,82,42,117,21
1,214,50,35,27,72,36,117,19
1,215,51,34,26,67,38,115,20
1,216,49,33,25,40,28,115,15
1,217,48,30,23,37,25,116,15
1,218,48,30,22,38,24,116,14
1,219,46,33,24,40,24,116,15
1,220,48,32,26,35,20,116,14
1,221,48,32,26,35,20,120,14
1,222,52,34,27,38,24,120,15
1,223,52,34,27,43,26,118,14
1,224,49,36,30,46,28,118,16
1,225,58,41,40,46,22,116,14
1,226,60,49,45,24,13,116,10
1,227,59,44,37,16,10,116,10
1,228,55,40,30,17,11,116,11
1,229,57,42,30,16,11,115,11
1,230,55,41,31,15,11,115,10
1,231,54,41,31,16,9,113,9
1,232,57,42,30,15,11,113,8
1,233,55,41,28,15,12,113,10
1,234,54,42,31,16,10,113,10
1,235,55,43,31,17,10,115,10
1,236,57,42,33,16,12,115,11
1,237,57,42,33,15,11,115,9
1,238,56,44,36,16,12,115,10
1,239,57,46,38,17,10,113,11
1,240,59,46,42,17,11,113,10
1,241,58,48,43,18,11,114,9
1,242,60,48,44,27,12,114,10
1,243,57,42,41,46,21,117,14
1,244,58,46,46,35,18,117,14
1,245,58,45,43,30,16,118,11
1,246,57,45,42,23,10,118,10
1,247,54,46,38,24,10,116,12
1,248,56,45,37,23,10,116,8
1,249,58,48,39,21,9,115,10
1,250,55,44,36,35,22,115,13
1,251,52,36,32,56,28,117,16
1,252,49,35,28,60,29,117,15
1,253,52,37,31,61,28,120,17
1,254,54,37,30,60,27,120,16
1,255,50,35,30,54,27,118,16
1,256,50,37,29,55,29,118,17
1,257,50,32,27,39,21,116,14
1,258,49,30,25,26,14,116,11
1,259,50,33,26,50,30,116,19
1,260,53,39,35,64,53,116,31
1,261,55,44,44,65,54,120,33
1,262,56,42,39,60,44,120,25
1,263,51,38,34,50,35,117,21
1,264,49,33,25,45,29,117,19
1,265,51,35,32,48,38,116,24
1,266,51,38,35,61,36,116,21
1,267,51,38,30,65,33,117,18
1,268,53,40,32,69,39,117,22
1,269,55,45,46,78,55,121,31
1,270,56,46,48,72,66,121,38
1,271,55,44,42,71,60,120,33
1,272,55,42,39,56,51,120,32
1,273,51,33,24,40,28,115,19
1,274,47,30,20,28,20,115,11
1,275,48,31,25,36,23,115,17
1,276,47,31,24,41,30,115,18
1,277,52,33,29,56,40,117,22
1,278,51,35,27,61,29,117,15
1,279,49,33,27,51,29,118,18
1,280,48,31,22,41,27,118,17
1,281,53,34,26,50,35,118,21
1,282,53,41,37,73,50,118,28
1,283,57,45,45,87,66,123,37
1,284,61,50,51,78,68,123,42
1,285,58,47,49,82,63,127,39
1,286,57,46,50,89,70,127,38
1,287,60,49,47,90,76,128,43
1,288,60,49,50,93,78,128,42
1,289,59,47,48,91,78,128,47
1,290,58,49,48,90,78,128,44
1,291,54,46,43,80,67,126,39
1,292,58,48,46,73,66,126,44
1,293,59,48,47,66,66,122,42
1,294,53,38,36,55,40,122,24
1,295,53,36,26,52,31,117,17
1,296,51,33,25,45,23,117,18
1,297,50,34,28,61,34,116,20
1,298,54,39,32,64,48,116,28
1,299,58,41,34,64,46,121,27
1,300,55,40,33,71,45,121,27
1,301,54,41,35,82,52,125,28
1,302,55,42,35,91,49,125,26
1,303,55,42,32,100,49,125,23
1,304,52,38,29,82,39,125,21
1,305,50,37,30,78,36,120,20
1,306,52,38,33,65,33,120,19
1,307,52,36,31,61,37,120,21
1,308,51,39,31,77,50,120,28
1,309,50,39,30,68,40,120,23
1,310,51,36,30,55,39,120,22
1,311,55,41,33,76,48,121,29
1,312,54,39,28,82,52,121,27
1,313,53,39,35,72,48,118,25
1,314,52,38,30,71,41,118,23
1,315,50,37,30,74,43,118,23
1,316,50,37,30,74,43,118,23
1,317,52,39,33,79,42,120,23
1,318,54,43,36,94,61,120,29
1,319,54,47,38,114,61,122,30
1,320,52,41,32,77,41,122,25
1,321,49,37,29,58,31,120,20
1,322,53,36,29,59,32,120,18
1,323,55,40,31,73,43,120,24
1,324,53,38,31,72,39,120,23
1,325,51,35,26,62,35,117,20
1,326,50,32,23,46,27,117,14
1,327,50,32,28,47,29,116,18
1,328,50,31,27,48,32,116,20
1,329,52,34,25,43,29,115,20
1,330,52,33,25,47,31,115,17
1,331,50,33,28,46,30,118,15
1,332,51,32,26,48,31,118,19
1,333,60,42,41,69,50,117,28
1,334,90,72,76,96,88,117,63
1,335,96,78,81,97,90,121,64
1,336,69,53,49,100,68,121,40
1,337,52,42,32,116,58,123,28
1,338,53,44,34,104,61,123,29
1,339,56,43,35,93,60,119,30
1,340,54,40,35,80,50,119,29
